id,class,min_x,min_y,max_x,max_y,counter
1,Smoke,540,0,951,111,78
1,Smoke,541,0,945,107,79
1,Smoke,541,0,947,108,80
1,Smoke,542,0,947,108,81
1,Smoke,542,0,947,108,82
1,Smoke,538,0,951,112,83
1,Smoke,542,0,948,110,84
1,Smoke,535,0,951,114,85
1,Smoke,535,0,951,114,86
1,Smoke,535,0,951,114,87
1,Smoke,535,0,951,114,88
1,Smoke,535,0,951,114,89
1,Smoke,543,0,947,114,90
1,Smoke,533,0,950,114,91
1,Smoke,533,0,950,114,92
1,Smoke,538,0,948,110,93
1,Smoke,534,0,948,110,94
1,Smoke,531,0,951,113,95
1,Smoke,533,0,950,117,96
1,Smoke,539,0,951,115,97
1,Smoke,539,0,951,115,98
1,Smoke,538,0,951,115,99
1,Smoke,537,0,951,115,100
1,Smoke,533,0,951,115,101
1,Smoke,535,0,951,109,102
1,Smoke,535,0,952,113,103
1,Smoke,535,0,953,115,104
1,Smoke,539,0,951,112,105
1,Smoke,539,0,950,112,106
1,Smoke,533,0,951,116,107
1,Smoke,537,0,948,112,108
1,Smoke,544,0,951,116,109
1,Smoke,544,0,951,116,110
1,Smoke,533,0,951,116,111
1,Smoke,533,0,951,116,112
1,Smoke,533,0,951,116,113
1,Smoke,540,0,954,117,114
1,Smoke,545,0,954,117,115
1,Smoke,544,0,954,117,116
1,Smoke,540,0,954,117,117
1,Smoke,538,0,956,117,118
1,Smoke,538,0,956,117,119
1,Smoke,540,0,948,115,120
1,Smoke,544,0,954,117,121
1,Smoke,545,0,954,117,122
1,Smoke,537,0,955,117,123
1,Smoke,536,0,955,117,124
1,Smoke,536,0,955,117,125
1,Smoke,534,0,950,112,126
1,Smoke,544,0,959,123,127
1,Smoke,544,0,959,122,128
1,Smoke,537,0,955,116,129
1,Smoke,536,0,955,117,130
1,Smoke,534,0,959,122,131
1,Smoke,534,0,949,113,132
1,Smoke,543,0,954,119,133
1,Smoke,543,0,954,117,134
1,Smoke,543,0,954,117,135
1,Smoke,541,0,955,120,136
1,Smoke,541,0,955,123,137
1,Smoke,538,0,950,119,138
1,Smoke,544,0,954,120,139
1,Smoke,544,0,954,120,140
1,Smoke,541,0,954,120,141
1,Smoke,541,0,954,120,142
1,Smoke,541,0,954,120,143
1,Smoke,540,0,951,112,144
1,Smoke,542,0,951,114,145
1,Smoke,542,0,951,114,146
1,Smoke,542,0,951,114,147
1,Smoke,542,0,951,114,148
1,Smoke,542,11,951,115,149
1,Smoke,542,0,951,115,150
1,Smoke,542,0,951,115,151
1,Smoke,542,0,951,115,152
1,Smoke,540,0,951,115,153
1,Smoke,541,0,951,115,154
1,Smoke,538,0,951,115,155
1,Smoke,542,0,950,115,156
1,Smoke,541,0,951,115,157
1,Smoke,542,0,951,115,158
1,Smoke,537,0,951,115,159
1,Smoke,536,0,951,115,160
1,Smoke,536,0,951,115,161
1,Smoke,544,0,951,116,162
1,Smoke,539,0,951,115,163
1,Smoke,539,0,951,115,164
1,Smoke,540,0,951,114,165
1,Smoke,540,0,951,115,166
1,Smoke,540,0,951,115,167
1,Smoke,543,0,951,118,168
1,Smoke,541,0,951,114,169
1,Smoke,541,0,951,114,170
1,Smoke,539,0,951,115,171
1,Smoke,539,0,951,115,172
1,Smoke,539,0,951,115,173
1,Smoke,546,0,951,112,174
1,Smoke,546,0,951,117,175
1,Smoke,546,0,951,117,176
1,Smoke,539,0,948,112,177
1,Smoke,539,0,948,112,178
1,Smoke,535,0,951,117,179
1,Smoke,542,0,954,120,180
1,Smoke,551,0,948,112,181
1,Smoke,551,0,948,112,182
1,Smoke,544,0,948,112,183
1,Smoke,544,0,951,113,184
1,Smoke,540,11,951,117,185
1,Smoke,542,0,951,115,186
1,Smoke,549,0,951,112,187
1,Smoke,549,0,951,112,188
1,Smoke,543,0,951,112,189
1,Smoke,541,0,951,112,190
1,Smoke,536,13,956,117,191
1,Smoke,541,0,951,122,192
1,Smoke,550,0,954,115,193
1,Smoke,548,0,954,117,194
1,Smoke,544,0,951,112,195
1,Smoke,547,0,951,112,196
1,Smoke,543,14,954,117,197
1,Smoke,546,0,954,114,198
1,Smoke,547,0,952,111,199
1,Smoke,547,0,952,111,200
1,Smoke,547,0,952,111,201
1,Smoke,547,0,951,111,202
1,Smoke,541,14,954,120,203
1,Smoke,548,0,956,124,204
1,Smoke,544,0,952,124,205
1,Smoke,545,0,952,125,206
1,Smoke,537,0,953,124,207
1,Smoke,537,0,953,124,208
1,Smoke,536,16,953,124,209
1,Smoke,548,0,951,119,210
1,Smoke,545,0,953,123,211
1,Smoke,545,0,953,123,212
1,Smoke,538,0,953,123,213
1,Smoke,538,0,953,123,214
1,Smoke,538,15,953,123,215
1,Smoke,544,0,947,122,216
1,Smoke,547,0,954,123,217
1,Smoke,548,0,953,123,218
1,Smoke,544,0,955,123,219
1,Smoke,544,0,953,123,220
1,Smoke,544,12,953,123,221
1,Smoke,532,0,951,114,222
1,Smoke,552,0,952,123,223
1,Smoke,552,0,952,123,224
1,Smoke,545,0,948,119,225
1,Smoke,538,0,952,123,226
1,Smoke,540,13,952,123,227
1,Smoke,552,0,947,119,228
1,Smoke,548,0,953,120,229
1,Smoke,548,0,953,120,230
1,Smoke,545,0,951,120,231
1,Smoke,545,0,952,121,232
1,Smoke,542,11,956,124,233
1,Smoke,552,0,952,121,234
1,Smoke,548,0,951,122,235
1,Smoke,548,0,951,123,236
1,Smoke,542,0,951,124,237
1,Smoke,532,0,951,124,238
1,Smoke,532,15,951,124,239
1,Smoke,557,0,954,123,240
1,Smoke,548,0,952,123,241
1,Smoke,548,0,956,123,242
1,Smoke,536,0,955,122,243
1,Smoke,537,0,956,123,244
1,Smoke,537,12,956,121,245
1,Smoke,538,0,952,117,246
1,Smoke,544,0,956,123,247
1,Smoke,545,0,954,121,248
1,Smoke,540,0,954,121,249
1,Smoke,538,0,954,121,250
1,Smoke,538,0,956,123,251
1,Smoke,541,0,955,119,252
1,Smoke,548,0,956,123,253
1,Smoke,548,0,956,123,254
1,Smoke,533,0,956,123,255
1,Smoke,533,0,956,123,256
1,Smoke,533,0,952,123,257
1,Smoke,552,0,957,119,258
1,Smoke,548,0,956,123,259
1,Smoke,548,0,955,120,260
1,Smoke,544,0,956,120,261
1,Smoke,544,0,951,121,262
1,Smoke,544,0,951,121,263
1,Smoke,555,0,958,122,264
1,Smoke,751,0,951,117,265
1,Smoke,751,0,951,117,266
1,Smoke,548,0,951,118,267
1,Smoke,547,0,952,117,268
1,Smoke,547,12,952,118,269
1,Smoke,556,0,960,123,270
1,Smoke,551,0,956,118,271
1,Smoke,551,0,952,121,272
1,Smoke,547,0,951,119,273
1,Smoke,548,0,952,119,274
1,Smoke,547,12,952,119,275
1,Smoke,544,0,954,119,276
1,Smoke,552,0,951,117,277
1,Smoke,551,0,952,115,278
1,Smoke,548,0,953,118,279
1,Smoke,548,0,953,118,280
1,Smoke,548,0,952,118,281
1,Smoke,548,0,955,121,282
1,Smoke,551,0,952,117,283
1,Smoke,551,0,952,117,284
1,Smoke,547,0,952,118,285
1,Smoke,547,0,952,118,286
1,Smoke,538,0,957,122,287
1,Smoke,552,0,951,123,288
1,Smoke,552,0,951,117,289
1,Smoke,552,0,952,117,290
1,Smoke,547,0,951,117,291
1,Smoke,547,0,951,117,292
1,Smoke,532,0,953,122,293
1,Smoke,551,0,951,121,294
1,Smoke,548,0,959,126,295
1,Smoke,548,0,960,127,296
1,Smoke,534,0,960,127,297
1,Smoke,544,0,949,119,298
1,Smoke,533,0,958,127,299
1,Smoke,552,0,952,120,300
1,Smoke,557,0,950,114,301
1,Smoke,557,0,952,114,302
1,Smoke,548,0,949,118,303
1,Smoke,548,0,949,118,304
1,Smoke,534,0,957,127,305
1,Smoke,547,0,949,122,306
1,Smoke,548,0,962,127,309
1,Smoke,548,0,950,120,310
1,Smoke,541,0,959,127,311
1,Smoke,546,0,951,122,312
1,Smoke,552,0,950,117,315
1,Smoke,552,0,950,121,316
1,Smoke,551,0,949,126,317
1,Smoke,745,12,945,123,318
1,Smoke,555,0,954,127,319
1,Smoke,555,0,954,127,320
1,Smoke,552,0,947,121,321
1,Smoke,547,0,947,120,322
1,Smoke,548,0,948,120,323
1,Smoke,560,14,949,122,324
1,Smoke,620,0,949,118,325
1,Smoke,619,0,950,121,326
1,Smoke,621,0,949,121,327
1,Smoke,621,0,950,121,328
1,Smoke,551,0,956,127,329
1,Smoke,557,0,948,127,330
1,Smoke,547,0,956,127,331
1,Smoke,547,0,956,127,332
1,Smoke,547,0,957,127,333
1,Smoke,547,0,956,127,334
1,Smoke,552,0,957,127,335
1,Smoke,558,11,952,122,336
1,Smoke,551,0,952,127,339
1,Smoke,551,0,952,127,340
1,Smoke,548,0,952,127,341
1,Smoke,561,13,950,126,342
1,Smoke,552,0,952,127,343
1,Smoke,552,0,956,127,344
1,Smoke,552,0,952,127,345
1,Smoke,552,0,956,127,346
1,Smoke,552,0,956,127,347
1,Smoke,566,0,948,126,348
1,Smoke,556,0,955,127,349
1,Smoke,554,0,955,127,350
1,Smoke,554,0,955,127,351
1,Smoke,552,0,955,127,352
1,Smoke,551,0,955,127,353
1,Smoke,564,0,952,131,354
1,Smoke,551,0,960,127,355
1,Smoke,551,0,960,127,356
1,Smoke,551,0,955,127,357
1,Smoke,551,0,955,127,358
1,Smoke,570,0,938,126,359
1,Smoke,533,0,948,128,360
1,Smoke,569,0,946,126,365
1,Smoke,558,0,954,131,384
1,Smoke,562,0,946,127,389
1,Smoke,622,0,947,127,391
1,Smoke,622,0,947,127,392
1,Smoke,624,0,947,127,393
1,Smoke,564,0,948,127,394
1,Smoke,746,21,954,131,396
1,Smoke,561,0,932,115,419
1,Smoke,559,0,932,50,467
1,Smoke,552,0,935,49,485
1,Smoke,554,0,933,49,497
1,Smoke,551,0,934,50,515
1,Smoke,552,0,936,52,521
1,Smoke,548,0,934,54,527
1,Smoke,546,0,934,53,533
1,Smoke,538,0,935,48,539
1,Smoke,542,0,940,58,545
1,Smoke,544,0,940,58,551
1,Smoke,544,0,938,57,557
1,Smoke,544,0,941,57,563
1,Smoke,538,0,942,54,569
1,Smoke,540,0,944,60,575
1,Smoke,538,0,941,60,581
1,Smoke,544,0,944,59,587
1,Smoke,542,0,943,59,593
1,Smoke,539,0,938,57,599
1,Smoke,539,0,944,61,605
1,Smoke,538,0,946,62,611
1,Smoke,538,0,947,66,617
1,Smoke,541,0,948,66,623
1,Smoke,541,0,946,67,629
1,Smoke,537,0,949,66,635
1,Smoke,539,0,946,68,641
1,Smoke,540,0,944,69,647
1,Smoke,538,0,945,71,653
1,Smoke,539,0,948,69,659
1,Smoke,546,0,948,67,665
1,Smoke,541,0,948,68,671
1,Smoke,535,0,948,68,677
1,Smoke,536,0,946,68,683
1,Smoke,541,0,949,70,689
1,Smoke,534,0,946,73,695
1,Smoke,535,0,948,73,701
1,Smoke,532,0,945,74,707
1,Smoke,533,0,945,75,713
1,Smoke,540,0,945,76,719
1,Smoke,539,0,947,75,725
1,Smoke,538,0,947,75,731
1,Smoke,534,0,951,77,737
1,Smoke,536,0,948,75,743
1,Smoke,541,0,948,74,749
1,Smoke,541,0,949,79,755
1,Smoke,540,0,951,78,761
1,Smoke,538,0,949,80,767
1,Smoke,543,0,945,79,773
1,Smoke,545,0,948,78,779
1,Smoke,546,0,944,79,785
1,Smoke,550,0,944,80,791
1,Smoke,549,0,946,86,797
1,Smoke,554,0,948,88,803
1,Smoke,546,0,944,86,809
1,Smoke,553,0,945,88,815
1,Smoke,656,0,943,89,821
1,Smoke,620,0,945,89,827
1,Smoke,543,0,948,90,833
1,Smoke,541,0,948,95,839
1,Smoke,541,0,951,94,845
1,Smoke,533,0,951,98,851
1,Smoke,537,0,949,99,857
1,Smoke,531,0,949,98,863
1,Smoke,543,0,944,97,869
1,Smoke,659,0,949,95,875
1,Smoke,538,0,946,99,881
1,Smoke,538,0,948,99,887
1,Smoke,652,0,951,99,893
1,Smoke,542,0,948,98,899
1,Smoke,538,0,951,100,905
1,Smoke,541,0,953,98,911
1,Smoke,531,0,951,100,917
1,Smoke,531,0,951,102,923
1,Smoke,535,0,948,100,929
1,Smoke,528,0,949,103,935
1,Smoke,527,0,949,102,941
1,Smoke,527,0,944,100,947
1,Smoke,519,0,951,104,953
1,Smoke,527,0,952,105,959
1,Smoke,533,0,944,105,965
1,Smoke,532,0,946,105,971
1,Smoke,537,0,954,105,977
1,Smoke,537,0,951,103,983
1,Smoke,538,0,945,99,989
1,Smoke,533,0,948,101,995
1,Smoke,531,0,951,101,1001
1,Smoke,534,0,948,99,1007
1,Smoke,537,0,948,98,1013
1,Smoke,537,0,944,103,1019
1,Smoke,534,0,951,102,1025
1,Smoke,537,0,947,96,1031
1,Smoke,525,0,948,104,1037
1,Smoke,528,0,948,99,1043
1,Smoke,543,0,948,104,1049
1,Smoke,534,0,948,104,1055
1,Smoke,533,0,948,108,1061
1,Smoke,532,0,949,108,1067
1,Smoke,542,0,949,108,1073
1,Smoke,544,0,951,111,1079
1,Smoke,540,0,951,111,1085
1,Smoke,537,0,948,111,1091
1,Smoke,541,0,953,122,1097
1,Smoke,550,0,947,112,1103
1,Smoke,540,0,947,114,1109
1,Smoke,543,0,951,114,1115
1,Smoke,545,0,947,116,1121
1,Smoke,531,0,948,118,1127
1,Smoke,540,0,945,117,1133
1,Smoke,531,0,947,118,1139
1,Smoke,539,0,949,115,1145
1,Smoke,531,0,951,127,1151
1,Smoke,535,0,948,123,1157
1,Smoke,540,0,948,121,1163
1,Smoke,541,0,945,118,1169
0,Fire,523,565,1279,719,1173
0,Fire,0,563,508,719,1173
0,Fire,522,565,1279,719,1174
0,Fire,0,563,508,719,1174
0,Fire,446,0,1279,548,1175
0,Fire,0,0,207,547,1175
1,Smoke,0,571,488,719,1176
0,Fire,560,0,878,222,1176
1,Smoke,0,567,500,719,1177
1,Smoke,0,566,507,719,1178
1,Smoke,0,566,505,719,1179
1,Smoke,0,566,507,719,1180
1,Smoke,0,566,507,719,1181
1,Smoke,0,566,507,719,1182
1,Smoke,0,566,506,719,1183
1,Smoke,0,566,506,719,1184
1,Smoke,0,566,505,719,1185
1,Smoke,0,566,506,719,1186
1,Smoke,538,0,951,182,1187
1,Smoke,0,565,508,719,1188
1,Smoke,543,0,947,123,1199
1,Smoke,547,0,944,107,1205
1,Smoke,546,0,945,111,1211
1,Smoke,541,0,947,117,1217
1,Smoke,548,0,948,99,1223
1,Smoke,539,0,964,111,1229
1,Smoke,536,0,951,103,1235
1,Smoke,538,0,956,107,1241
1,Smoke,542,0,951,103,1247
1,Smoke,546,0,947,101,1253
1,Smoke,542,0,948,107,1259
1,Smoke,537,0,948,105,1265
1,Smoke,542,0,951,99,1271
1,Smoke,538,0,945,108,1277
1,Smoke,539,0,947,107,1283
1,Smoke,537,0,947,112,1289
1,Smoke,537,0,955,121,1295
1,Smoke,544,0,951,111,1301
1,Smoke,547,0,948,107,1307
1,Smoke,744,0,951,96,1313
1,Smoke,744,0,951,107,1319
1,Smoke,553,0,952,107,1325
1,Smoke,571,0,948,103,1331
1,Smoke,553,0,958,111,1337
1,Smoke,556,0,954,99,1343
1,Smoke,564,0,954,108,1349
1,Smoke,582,0,725,144,1352
1,Smoke,582,0,725,143,1353
1,Smoke,582,0,725,143,1354
1,Smoke,554,0,951,102,1355
1,Smoke,570,0,953,98,1361
1,Smoke,552,0,954,97,1367
1,Smoke,542,0,952,100,1373
1,Smoke,562,0,750,115,1374
1,Smoke,547,0,941,91,1379
1,Smoke,564,0,946,98,1385
1,Smoke,564,0,946,99,1391
1,Smoke,547,0,947,100,1397
1,Smoke,553,0,941,105,1403
1,Smoke,546,0,942,97,1409
1,Smoke,659,0,940,96,1415
1,Smoke,551,0,939,99,1421
1,Smoke,551,0,947,102,1427
1,Smoke,550,0,941,91,1433
1,Smoke,552,0,945,100,1439
1,Smoke,555,0,949,98,1445
1,Smoke,548,0,947,91,1451
1,Smoke,550,0,946,101,1457
1,Smoke,552,0,934,87,1463
1,Smoke,554,0,946,91,1469
1,Smoke,692,0,940,91,1475
1,Smoke,712,0,931,94,1481
1,Smoke,721,0,934,91,1487
1,Smoke,710,0,936,94,1493
1,Smoke,711,0,938,91,1511
1,Smoke,711,0,931,87,1517
1,Smoke,707,0,940,81,1523
1,Smoke,664,0,931,77,1553
1,Smoke,552,0,928,83,1555
1,Smoke,547,0,935,85,1556
1,Smoke,544,0,935,95,1557
1,Smoke,543,0,935,83,1558
1,Smoke,543,0,935,86,1559
1,Smoke,543,0,935,88,1560
1,Smoke,1137,336,1279,675,1572
1,Smoke,538,0,1242,177,1572
1,Smoke,1105,481,1219,664,1579
1,Smoke,463,345,798,658,1579
1,Smoke,558,0,1221,217,1579
0,Fire,280,0,454,141,1579
1,Smoke,0,0,322,719,1579
1,Smoke,1105,481,1221,664,1580
1,Smoke,463,345,798,658,1580
1,Smoke,558,0,1220,217,1580
0,Fire,280,0,454,144,1580
1,Smoke,0,0,322,719,1580
1,Smoke,1105,485,1217,664,1581
1,Smoke,458,345,790,658,1581
1,Smoke,557,0,1220,217,1581
0,Fire,280,0,453,144,1581
1,Smoke,0,0,322,719,1581
1,Smoke,814,381,924,555,1582
1,Smoke,462,344,782,657,1582
1,Smoke,557,0,1241,221,1582
0,Fire,280,0,452,140,1582
1,Smoke,0,0,322,719,1582
1,Smoke,1102,484,1219,664,1583
1,Smoke,443,318,924,624,1583
1,Smoke,937,222,1081,363,1583
1,Smoke,524,0,1279,223,1583
1,Smoke,663,0,913,86,1584
1,Smoke,443,317,956,626,1589
0,Fire,937,138,1143,321,1589
1,Smoke,1097,50,1241,223,1589
1,Smoke,497,0,1063,147,1589
1,Smoke,552,0,935,92,1590
1,Smoke,436,318,951,655,1591
0,Fire,845,50,1241,321,1591
1,Smoke,493,0,1073,158,1591
1,Smoke,436,339,954,655,1592
1,Smoke,1097,50,1241,223,1592
1,Smoke,493,0,1063,158,1592
1,Smoke,454,318,954,655,1593
0,Fire,845,50,1241,321,1593
1,Smoke,493,0,1063,157,1593
1,Smoke,832,380,954,554,1594
1,Smoke,453,317,815,655,1594
0,Fire,845,50,1239,321,1594
1,Smoke,493,0,1075,157,1594
1,Smoke,670,0,917,93,1596
1,Smoke,713,0,956,103,1614
1,Smoke,716,0,958,108,1638
1,Smoke,652,0,865,101,1640
1,Smoke,652,0,865,106,1641
1,Smoke,653,0,865,105,1642
1,Smoke,572,0,873,108,1643
1,Smoke,647,0,932,101,1644
1,Smoke,577,0,866,85,1645
1,Smoke,577,0,865,76,1646
1,Smoke,577,0,866,75,1647
1,Smoke,577,0,866,75,1648
1,Smoke,573,0,867,84,1649
1,Smoke,664,0,937,94,1650
1,Smoke,577,0,863,93,1651
1,Smoke,576,0,859,93,1652
1,Smoke,576,0,859,93,1653
1,Smoke,576,0,859,93,1654
1,Smoke,622,0,939,95,1656
1,Smoke,644,0,941,106,1662
1,Smoke,556,0,940,139,1668
1,Smoke,564,0,942,145,1674
1,Smoke,570,0,872,96,1676
1,Smoke,570,0,872,148,1677
1,Smoke,570,0,872,150,1678
1,Smoke,667,0,872,96,1679
1,Smoke,566,0,954,122,1680
1,Smoke,645,0,869,90,1681
1,Smoke,645,0,869,90,1683
1,Smoke,644,0,869,89,1684
1,Smoke,563,0,952,150,1686
1,Smoke,568,0,954,118,1692
1,Smoke,654,0,950,121,1698
1,Smoke,644,0,875,99,1699
1,Smoke,641,0,877,98,1700
1,Smoke,640,0,877,98,1701
1,Smoke,641,0,877,98,1702
1,Smoke,647,0,878,100,1703
1,Smoke,565,0,906,96,1704
1,Smoke,647,0,876,95,1705
1,Smoke,646,0,876,95,1706
1,Smoke,647,0,876,95,1707
1,Smoke,647,0,876,95,1708
1,Smoke,648,0,879,96,1709
1,Smoke,562,0,944,98,1710
1,Smoke,642,0,883,101,1711
1,Smoke,642,0,883,101,1712
1,Smoke,641,0,883,101,1713
1,Smoke,641,0,883,99,1714
1,Smoke,555,0,957,102,1716
1,Smoke,557,0,962,113,1722
1,Smoke,551,0,967,115,1728
1,Smoke,581,0,891,100,1729
1,Smoke,578,0,890,101,1730
1,Smoke,582,0,891,100,1731
1,Smoke,575,0,892,101,1732
1,Smoke,577,0,891,101,1733
1,Smoke,551,0,967,115,1734
1,Smoke,580,0,894,102,1735
1,Smoke,582,0,894,103,1736
1,Smoke,582,0,895,103,1737
1,Smoke,582,0,894,103,1738
1,Smoke,581,0,894,103,1739
1,Smoke,561,0,981,95,1740
1,Smoke,587,0,894,104,1741
1,Smoke,579,0,894,105,1742
1,Smoke,583,0,894,105,1743
1,Smoke,583,0,894,108,1744
1,Smoke,540,0,991,102,1746
1,Smoke,539,0,1016,111,1752
1,Smoke,645,0,904,117,1753
1,Smoke,659,0,902,108,1754
1,Smoke,659,0,902,108,1755
1,Smoke,652,0,902,114,1756
1,Smoke,660,0,905,111,1757
1,Smoke,548,0,895,99,1758
1,Smoke,717,0,898,107,1759
1,Smoke,647,0,1039,118,1760
1,Smoke,664,0,905,107,1761
1,Smoke,709,0,903,107,1762
1,Smoke,709,0,904,107,1763
1,Smoke,633,0,897,117,1764
1,Smoke,660,0,893,112,1770
1,Smoke,633,0,891,112,1776
1,Smoke,653,0,1056,112,1783
1,Smoke,659,0,1059,112,1784
1,Smoke,658,0,1059,112,1785
1,Smoke,656,0,1059,114,1786
1,Smoke,656,0,1058,114,1787
1,Smoke,621,0,911,128,1788
1,Smoke,647,0,1064,125,1789
1,Smoke,645,0,1064,125,1790
1,Smoke,643,0,1064,125,1791
1,Smoke,643,0,1064,124,1792
1,Smoke,643,0,1064,124,1793
1,Smoke,613,0,1071,142,1794
1,Smoke,648,0,1065,115,1795
1,Smoke,647,0,1064,113,1796
1,Smoke,647,0,1064,115,1797
1,Smoke,646,0,1066,116,1798
1,Smoke,646,0,1066,116,1799
1,Smoke,659,0,1068,136,1800
1,Smoke,634,0,1068,129,1801
1,Smoke,626,0,1068,129,1802
1,Smoke,619,0,1068,129,1803
1,Smoke,643,0,1068,117,1804
1,Smoke,519,152,667,285,1806
1,Smoke,596,0,1071,182,1806
1,Smoke,649,0,1068,153,1807
1,Smoke,527,0,1071,160,1808
1,Smoke,527,0,1075,160,1809
1,Smoke,650,0,1075,160,1810
1,Smoke,650,0,1075,160,1811
1,Smoke,527,0,1076,235,1812
1,Smoke,821,0,1077,94,1813
1,Smoke,652,0,967,244,1813
1,Smoke,653,0,1081,254,1814
1,Smoke,799,103,974,253,1815
1,Smoke,655,0,1080,166,1815
1,Smoke,500,109,680,435,1816
1,Smoke,584,0,1121,363,1816
1,Smoke,500,109,680,434,1817
1,Smoke,590,0,1122,363,1817
1,Smoke,500,110,680,379,1819
1,Smoke,608,0,1121,363,1819
1,Smoke,860,0,1082,86,1820
1,Smoke,613,0,846,181,1820
1,Smoke,856,0,1082,86,1821
1,Smoke,613,0,846,181,1821
1,Smoke,613,0,1082,181,1822
1,Smoke,613,0,1081,181,1823
1,Smoke,612,0,1083,182,1825
0,Fire,862,0,1080,85,1827
1,Smoke,623,0,915,70,1828
1,Smoke,623,0,915,70,1829
1,Smoke,663,0,952,99,1837
1,Smoke,659,0,1065,114,1838
1,Smoke,640,0,1066,122,1839
1,Smoke,641,0,1067,121,1840
1,Smoke,641,0,1067,121,1841
1,Smoke,655,0,900,109,1842
1,Smoke,664,0,1067,113,1843
1,Smoke,662,0,1072,116,1844
1,Smoke,658,0,1072,209,1845
1,Smoke,655,0,1072,213,1846
1,Smoke,656,0,1073,214,1847
1,Smoke,555,0,1072,224,1849
1,Smoke,643,0,1074,224,1850
1,Smoke,643,0,1074,224,1851
1,Smoke,555,0,1073,220,1852
1,Smoke,556,0,1073,221,1853
1,Smoke,651,47,771,227,1854
1,Smoke,649,0,1053,212,1855
1,Smoke,595,0,887,234,1856
1,Smoke,594,0,887,232,1857
1,Smoke,622,0,769,227,1858
1,Smoke,557,0,1068,232,1859
1,Smoke,638,0,903,233,1860
1,Smoke,552,0,907,152,1861
1,Smoke,552,0,906,148,1862
1,Smoke,552,0,904,148,1863
1,Smoke,548,0,903,152,1864
1,Smoke,552,0,903,152,1865
1,Smoke,638,0,897,231,1866
1,Smoke,552,0,1081,181,1867
1,Smoke,548,0,1080,184,1868
1,Smoke,551,0,1080,185,1869
1,Smoke,548,0,1116,185,1870
1,Smoke,551,0,1116,185,1871
0,Fire,894,0,1125,135,1872
1,Smoke,624,0,874,234,1872
1,Smoke,547,0,1118,188,1873
1,Smoke,546,0,1118,187,1874
1,Smoke,546,0,1118,186,1875
1,Smoke,546,0,1135,217,1876
1,Smoke,546,0,1135,217,1877
1,Smoke,654,0,889,107,1878
1,Smoke,563,0,1135,221,1879
0,Fire,843,0,1159,159,1880
1,Smoke,614,0,688,252,1880
0,Fire,912,0,1139,154,1881
1,Smoke,647,0,892,108,1884
1,Smoke,676,143,1004,592,1886
1,Smoke,506,70,774,254,1886
1,Smoke,522,0,1160,174,1886
1,Smoke,676,132,1004,586,1887
1,Smoke,514,70,774,253,1887
1,Smoke,522,0,1160,174,1887
1,Smoke,547,0,893,91,1890
0,Fire,913,0,1094,105,1891
1,Smoke,542,0,899,58,1896
1,Smoke,625,0,887,108,1897
1,Smoke,625,0,888,111,1898
1,Smoke,624,0,888,114,1899
1,Smoke,624,0,892,112,1900
1,Smoke,624,0,892,114,1901
1,Smoke,563,0,1112,193,1902
1,Smoke,621,0,887,111,1903
1,Smoke,613,0,1106,189,1904
1,Smoke,613,0,1107,206,1905
1,Smoke,631,0,888,113,1906
1,Smoke,631,0,888,113,1907
1,Smoke,574,0,1109,228,1908
0,Fire,911,0,1107,95,1909
1,Smoke,634,0,889,115,1909
0,Fire,911,0,1111,96,1910
1,Smoke,631,0,888,206,1910
0,Fire,911,0,1112,95,1911
